0,1,2,3,4,5,6,7,8,9
            hpv52咋办，今年单位查hpv刚查出，lct连续几年都是正常，最近在用感染素,,,,,,,,,
,,,,,,,,,
            九价疫苗多少钱？怎么预约,,                        ,        ,        ,,,,,
            哪里的宝贝？,,                        ,        ,        ,,,,,
            地区,,                        ,        ,        ,,,,,
            我可以约哦,,                        ,        ,        ,,,,,
            怎么约,,                        ,        ,        ,,,,,
            hpv没转阴的话可以打吗？,,                        ,        ,        ,,,,,
            有经验的姐妹来讲一下吧，leep刀锥切手术门诊做手术，打局麻后什么感觉，还会很痛吗？,,                        ,        ,        ,,,,,
            ,,,,,,,,,
            量少，量少，量少,,                        ,        ,        ,,,,,
            ,,,,,,,,,
            成都有货？,,                        ,        ,        ,,,,,
            显示你那边设置，无法接受消息，现在还有吗？四价HPV 597503882QQ,,                        ,        ,        ,,,,,
            怎么预约啊,,                        ,        ,        ,,,,,
            有没有HPV高危52.53阳性，宫颈癌细胞E6E7活跃期的,,                        ,        ,        ,,,,,
            不要沉啊,,                        ,        ,        ,,,,,
            最近心情有点低落，什么时候是个头啊，,,                        ,        ,        ,,,,,
            只渡有缘人🙏🏻🙏🏻,,                        ,        ,        ,,,,,
            坐标广东，我三个月复查TCT，低度病变，阴道炎都好了！,,                        ,        ,        ,,,,,
            我是348.62也是高危,,                        ,        ,        ,,,,,
            今天刚检查出来的，也不知道什么情况,,                        ,        ,        ,,,,,
            我是52,,                        ,        ,        ,,,,,
            刚查出来的,,                        ,        ,        ,,,,,
            现在开始用保妇康栓和干扰素，吃增强免疫力的药，用几个月后再复查看看效果，天气太冷了这段时间没有去锻炼，,,                        ,        ,        ,,,,,
            这几天网络不好，一月份开始用药，自我感觉下面不痒了，白带比之前好些，在网上又买了几盒，希望好的开始,,                        ,        ,        ,,,,,
            我的转阴了 看的妇科中医 希望对你有帮助,,                        ,        ,        ,,,,,
            我也是52数值是14.13,,                        ,        ,        ,,,,,
            做了活检。等结果。,,                        ,        ,        ,,,,,
            昨天去徒步了，走了几个小时，偶尔放松一下也不错，心情也跟着好起来，,,,,,,,,,
            ,,                        ,        ,        ,,,,,
            有没有人啊,,                        ,        ,        ,,,,,
            我用怎么肚子疼呢,,                        ,        ,        ,,,,,
            医生咋说的,,                        ,        ,        ,,,,,
            阴虚是什么？,阴就是我们体内主濡润、主安静的血液和津液的物质，阴虚就是这类物质不足了。,阴虚体质人群很大一部分都是由于这三个典型原因导致：熬夜、辛辣食物摄入过多、情绪问题不能得以排解；,肾阴虚可用六味地黄丸：,,,,,,
            如何从饮食上调理阴虚体质！,宜多吃清补类食物，宜食甘凉滋润、生津养阴食物、宜吃新鲜蔬菜和滋润类水果，忌吃辛辣刺激、忌吃温热香燥食品、忌吃煎炸爆炒、忌吃性热上火食物、忌吃脂肪含量过高食物。,阴虚体质宜常吃食物推.荐：,鸭肉：能滋阴养胃；,,,,,,
,,,,,,,,,
"            28岁,hpv16，39高级别病变cin2伴累腺，上周做了leep刀锥切，现在好啦～我来说说我的经历",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
            做手术其实很简单，我做的无痛就是全麻，leep锥切就是门诊小手术，手术全套加住院费用一起3200，基本就是进去睡觉出来结束，全过程毫无痛感甚至有点舒服,,,,,,,,,
            之后要做的就是消灭掉其余一小批病毒然后打疫苗！转阴后疫苗还是有效果的！所以写下这个经历就是给和我差不多大或者比我小有生育要求的姐妹大致看看参考下，hpv真的不可怕，但是不要拖，积极治疗都能好！生孩子什么的也没问题！早治疗早好！,,,,,,,,,
            楼主好好休息,,,,,,,,,
            早日康复 天天开心,,,,,,,,,
            早日康复啊,,                        ,        ,        ,,,,,
            我也查出来16.18，希望快点过去,,                        ,        ,        ,,,,,
            我也是cin2累及腺体 还没有结婚生孩子 好害怕利普刀切不干净,,,,,,,,,
            早日康复,,                        ,        ,        ,,,,,
            我也是去年检查出来hpv16，53型感染，tct显示低级别病变，当时就拿了报告去省级医院找专家看了，叫我做leep刀手术，我有点犹豫因为没生孩子，但是后面还是去做了也是差不多疫情过后没多久去做的，用了三个月干扰素下个月去复查，希望转阴,,,,,,,,,
            咱俩病症一样cin2感染16和39明天一早leep手术，但是我约的是局部麻醉，我在担心会不会影响以后的性生活？,,                        ,        ,        ,,,,,
            ,,                        ,        ,        ,,,,,
            牛牛可约,,                        ,        ,        ,,,,,
            我是找我朋友帮我预约的，他有关系,,                        ,        ,        ,,,,,
            有了解朱门生的治疗方法，想问一下有去过的吗,治疗的怎么样啊？,,                        ,        ,        ,,,,
            祝你早日康复,,                        ,        ,        ,,,,,
            我是在那治疗好的,,                        ,        ,        ,,,,,
            托,,                        ,        ,        ,,,,,
            希望真实去过的小伙伴回复一下，交流一下病情谢谢,,                        ,        ,        ,,,,,
            死托,,                        ,        ,        ,,,,,
            折磨了我大半年的尖锐湿疣，终于在朱医生的治疗下康复了,真的特别感谢朱医生,,                        ,        ,        ,,,,
